numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
78925;20240304090000;101440;40;3;80;3.700000;296.150000;294.750000;92;13170;61;mq;mq;100;6;800;mq;mq;mq;101350;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;6.300000;7.700000;-10;mq;mq;mq;mq;0.400000;1.400000;1.400000;2.600000;7.100000;mq;mq;mq;mq;5;mq;810;5;mq;1110;6;mq;1350;mq;8;mq;
81405;20240304090000;101180;30;3;70;0.700000;296.450000;295.950000;97;19510;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;0;mq;mq;mq;mq;296.450000;mq;mq;1.100000;1.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240304090000;101230;30;3;70;0.800000;297.250000;296.550000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100010;mq;mq;-10;mq;296.950000;mq;303.950000;mq;mq;mq;1.800000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240304090000;99880;60;1;110;7.700000;267.750000;255.350000;33;20000;2;1;1;90;5;3500;30;22;18;99330;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;16.500000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5;4;2700;7;2;5400;mq;mq;mq;mq;mq;mq;
07005;20240304120000;101210;-70;8;150;3.000000;283.850000;276.650000;61;19920;0;mq;mq;mq;mq;mq;mq;mq;mq;100340;mq;mq;930;mq;mq;mq;mq;272.550000;mq;mq;7.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240304120000;101270;-30;8;140;3.700000;283.150000;277.550000;68;9500;0;mq;mq;90;7;800;mq;mq;mq;100700;mq;mq;1030;mq;mq;mq;mq;273.450000;mq;mq;5.700000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;1;mq;750;7;mq;1020;mq;mq;mq;mq;mq;mq;
07020;20240304120000;100620;-190;8;160;11.800000;282.250000;277.850000;74;14000;2;2;mq;100;8;1250;32;mq;mq;100510;mq;mq;230;mq;mq;mq;mq;mq;mq;mq;17.800000;17.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;7;8;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240304120000;100960;-150;8;160;7.500000;282.750000;275.550000;61;42390;0;mq;mq;mq;1;1250;mq;mq;mq;100150;mq;mq;560;mq;mq;mq;mq;277.350000;mq;mq;11.600000;13.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240304120000;101180;-110;8;160;5.700000;282.750000;275.350000;60;17300;0;mq;mq;mq;5;7380;mq;mq;mq;99290;mq;mq;830;mq;mq;mq;mq;276.250000;mq;mq;9.100000;9.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;7380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240304120000;101310;-60;8;340;1.700000;283.350000;276.850000;64;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100160;mq;mq;1150;mq;mq;mq;mq;274.750000;mq;mq;2.700000;2.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240304120000;100010;-260;6;160;11.900000;283.050000;282.150000;94;15070;0;mq;mq;100;8;450;mq;mq;mq;98840;mq;mq;-610;mq;mq;mq;mq;273.450000;mq;mq;20.800000;20.800000;-10;2;0.000000;mq;mq;2.000000;5.200000;6.400000;6.600000;6.600000;mq;mq;mq;mq;8;mq;300;mq;8;mq;mq;mq;mq;mq;mq;mq;
07117;20240304120000;100190;-270;6;150;8.800000;282.950000;278.950000;76;20000;2;2;mq;100;8;800;35;mq;mq;99490;mq;mq;-360;mq;mq;mq;mq;mq;mq;mq;17.000000;17.000000;-10;1;mq;mq;mq;0.000000;0.200000;0.600000;0.600000;0.600000;mq;mq;mq;mq;7;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240304120000;100830;-190;7;150;8.600000;282.550000;277.550000;71;16860;0;mq;mq;100;1;800;mq;mq;mq;100380;mq;mq;280;mq;mq;mq;mq;273.850000;mq;mq;16.800000;16.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;780;8;mq;2280;mq;8;mq;mq;mq;mq;
07139;20240304120000;101140;-140;8;180;6.400000;281.950000;275.050000;62;19880;0;mq;mq;mq;1;800;mq;mq;mq;99390;mq;mq;700;mq;mq;mq;mq;277.750000;mq;mq;10.500000;10.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;1;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240304120000;101330;-70;8;170;2.500000;283.550000;275.350000;57;25000;1;0;0;50;1;800;31;20;11;100240;mq;mq;1010;mq;mq;mq;mq;mq;mq;mq;5.300000;5.500000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;8;950;4;0;8000;mq;mq;mq;mq;mq;mq;
07168;20240304120000;101360;-90;8;330;1.700000;282.850000;277.450000;69;19740;0;mq;mq;mq;0;mq;mq;mq;mq;99930;mq;mq;1130;mq;mq;mq;mq;274.850000;mq;mq;3.700000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240304120000;101340;50;1;290;2.400000;279.450000;276.650000;82;13110;0;mq;mq;100;8;450;mq;mq;mq;97130;mq;mq;1380;mq;mq;mq;mq;277.250000;mq;mq;3.700000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240304120000;101280;60;1;180;3.200000;281.950000;279.050000;82;19150;0;mq;mq;100;8;450;mq;mq;mq;99450;mq;mq;1430;mq;mq;mq;mq;279.350000;mq;mq;4.900000;4.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240304120000;100540;-180;7;170;16.500000;283.450000;280.150000;80;6000;3;2;mq;100;8;450;36;mq;mq;100020;mq;mq;-170;mq;mq;mq;mq;mq;mq;mq;25.100000;26.100000;-10;2;mq;mq;mq;0.400000;1.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;5;7;400;6;6;500;mq;mq;mq;mq;mq;mq;
07222;20240304120000;100980;-120;6;160;7.300000;281.850000;278.450000;79;11910;61;mq;mq;100;2;800;mq;mq;mq;100660;mq;mq;360;mq;mq;mq;mq;277.650000;mq;mq;12.000000;15.200000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.400000;0.400000;mq;mq;mq;mq;1;mq;990;8;mq;1740;mq;8;mq;mq;mq;mq;
07240;20240304120000;101250;-130;8;160;5.600000;283.150000;273.750000;52;16860;0;mq;mq;100;8;6120;mq;mq;mq;99900;mq;mq;790;mq;mq;mq;mq;276.050000;mq;mq;9.000000;9.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;6120;8;mq;6780;mq;mq;mq;mq;mq;mq;
07255;20240304120000;101350;-120;8;130;1.100000;283.050000;275.850000;61;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99350;mq;mq;950;mq;mq;mq;mq;274.250000;mq;mq;2.600000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240304120000;101340;-10;8;330;1.800000;281.850000;275.650000;65;46440;0;mq;mq;100;8;800;mq;mq;mq;98690;mq;mq;1280;mq;mq;mq;mq;279.350000;mq;mq;4.100000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;8;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20240304120000;101300;0;0;280;2.200000;280.350000;277.650000;83;32850;0;mq;mq;100;8;450;mq;mq;mq;98010;mq;mq;1470;mq;mq;mq;mq;279.750000;mq;mq;3.800000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20240304120000;101150;-80;6;160;6.900000;281.850000;279.150000;83;10000;3;2;mq;100;8;800;37;mq;mq;100870;mq;mq;450;mq;mq;mq;mq;mq;mq;mq;10.700000;12.900000;-10;2;mq;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240304120000;101250;-140;8;170;6.200000;282.650000;274.750000;58;44400;0;mq;mq;75;6;3840;mq;mq;mq;99800;mq;mq;710;mq;mq;mq;mq;275.850000;mq;mq;10.400000;10.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;mq;3840;6;mq;7320;mq;mq;mq;mq;mq;mq;
07434;20240304120000;101330;-120;6;150;4.400000;281.550000;273.050000;55;37410;0;mq;mq;100;8;6600;mq;mq;mq;96530;mq;mq;830;mq;mq;mq;mq;273.850000;mq;mq;7.000000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;6600;8;mq;7260;mq;mq;mq;mq;mq;mq;
07460;20240304120000;101360;-100;8;70;2.200000;282.850000;273.950000;54;36920;0;mq;mq;mq;0;mq;mq;mq;mq;97410;mq;mq;1050;mq;mq;mq;mq;272.850000;mq;mq;4.100000;6.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20240304120000;mq;-20;8;310;2.100000;277.050000;272.850000;74;20000;0;mq;mq;90;7;450;mq;mq;mq;91600;92500;753;1120;mq;mq;mq;mq;274.550000;mq;mq;4.200000;5.600000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;3;mq;570;7;mq;780;mq;mq;mq;mq;mq;mq;
07481;20240304120000;101360;20;0;350;4.900000;280.550000;276.250000;74;50000;3;2;2;100;8;800;35;mq;mq;98460;mq;mq;1170;mq;mq;mq;mq;mq;mq;mq;6.700000;6.900000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;12.800000;mq;mq;mq;mq;8;6;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240304120000;101260;-110;7;140;5.600000;283.550000;278.350000;70;37200;0;mq;mq;100;8;1750;mq;mq;mq;100680;mq;mq;610;mq;mq;mq;mq;273.450000;mq;mq;8.400000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;1980;8;mq;2340;mq;mq;mq;mq;mq;mq;
07535;20240304120000;101410;-140;8;220;2.500000;283.550000;275.850000;59;20000;0;mq;mq;mq;1;800;mq;mq;mq;98290;mq;mq;910;mq;mq;mq;mq;274.650000;mq;mq;5.100000;5.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240304120000;101240;-80;6;350;4.600000;281.050000;269.550000;44;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92920;mq;mq;1130;mq;mq;mq;mq;271.350000;mq;mq;7.600000;11.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240304120000;101220;90;1;30;7.400000;283.550000;277.250000;65;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100330;mq;mq;1270;mq;mq;mq;mq;278.050000;mq;mq;13.200000;14.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;11.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240304120000;mq;170;1;150;2.100000;282.550000;274.450000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90850;92500;724;1230;mq;273.250000;mq;282.750000;mq;mq;mq;5.500000;5.700000;-10;mq;0.020000;mq;mq;0.000000;0.000000;0.000000;8.000000;8.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240304120000;101310;-140;6;120;3.500000;283.950000;275.050000;54;60000;0;mq;mq;100;8;5160;mq;mq;mq;100600;mq;mq;530;mq;mq;mq;mq;276.650000;mq;mq;5.600000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;7;mq;5160;8;mq;5700;mq;mq;mq;mq;mq;mq;
07621;20240304120000;101260;-150;7;140;1.300000;284.550000;274.450000;50;48910;0;mq;mq;90;7;2250;mq;mq;mq;96960;mq;mq;510;mq;mq;mq;mq;272.750000;mq;mq;3.000000;4.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.200000;mq;mq;mq;mq;5;mq;2280;7;mq;5820;mq;mq;mq;mq;mq;mq;
07627;20240304120000;101350;-160;7;90;1.900000;283.450000;271.750000;44;20000;0;mq;mq;mq;5;5220;mq;mq;mq;96440;mq;mq;750;mq;mq;mq;mq;272.250000;mq;mq;4.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;5;mq;5220;5;mq;5760;mq;mq;mq;mq;mq;mq;
07630;20240304120000;101400;-200;8;80;2.200000;284.750000;273.550000;46;29620;0;mq;mq;mq;0;mq;mq;mq;mq;99600;mq;mq;880;mq;mq;mq;mq;275.550000;mq;mq;5.800000;5.800000;-10;0;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20240304120000;101170;0;0;270;1.300000;288.150000;273.950000;38;54380;0;mq;mq;mq;0;mq;mq;mq;mq;101070;mq;mq;1320;mq;mq;mq;mq;276.850000;mq;mq;3.300000;6.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;20.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240304120000;101030;100;1;310;5.000000;286.750000;278.150000;56;4410;10;mq;mq;mq;0;mq;mq;mq;mq;100650;mq;mq;1800;mq;mq;mq;mq;278.650000;mq;mq;7.100000;7.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240304120000;mq;mq;mq;290;4.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.300000;7.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240304120000;100840;80;1;200;7.200000;286.850000;280.650000;66;50000;2;0;0;10;1;1250;31;20;11;100530;mq;mq;980;mq;mq;mq;mq;280.850000;mq;mq;8.800000;8.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;21.200000;mq;mq;mq;mq;1;8;1000;1;0;8000;mq;mq;mq;mq;mq;mq;
07747;20240304120000;101240;mq;mq;300;5.000000;289.150000;263.250000;16;49010;0;mq;mq;mq;0;mq;mq;mq;mq;100720;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.300000;10.200000;-10;0;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20240304120000;100560;230;1;260;3.100000;288.450000;279.750000;56;19640;0;mq;mq;mq;1;1750;mq;mq;mq;100450;mq;mq;200;mq;mq;mq;mq;279.850000;mq;mq;4.500000;4.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;5.000000;14.300000;mq;mq;mq;mq;1;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20240304120000;100710;170;1;30;2.400000;286.750000;280.050000;64;18660;0;mq;mq;90;1;30;mq;mq;mq;100570;mq;mq;550;mq;mq;mq;mq;281.650000;mq;mq;5.100000;6.800000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.200000;0.200000;7.900000;mq;mq;mq;mq;1;mq;30;5;mq;1740;7;mq;6240;mq;mq;mq;
61968;20240304120000;100900;mq;mq;350;1.400000;mq;mq;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100850;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240304120000;100750;140;8;350;1.500000;299.450000;297.850000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100640;mq;mq;-170;mq;299.050000;mq;305.450000;mq;mq;mq;mq;8.600000;-10;mq;mq;mq;mq;1.400000;24.000000;25.600000;25.600000;25.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240304120000;100900;160;7;160;4.900000;305.150000;297.950000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;-220;mq;300.050000;mq;306.750000;mq;mq;mq;mq;8.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240304120000;101230;110;6;70;5.300000;304.550000;299.350000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;200;mq;300.050000;mq;305.150000;mq;mq;mq;mq;8.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;8.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240304120000;101460;-110;6;130;2.500000;300.450000;297.750000;85;58480;0;mq;mq;mq;1;4920;mq;mq;mq;101310;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;3.800000;6.400000;-10;mq;mq;mq;mq;0.000000;0.800000;16.700000;mq;mq;mq;mq;mq;mq;1;mq;4920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20240304120000;102060;60;6;280;7.200000;292.450000;289.150000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101720;mq;mq;-60;mq;289.850000;mq;296.150000;mq;mq;mq;mq;10.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240304120000;100970;70;6;260;15.000000;282.950000;278.750000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99220;mq;mq;350;mq;280.150000;mq;285.750000;mq;mq;mq;mq;23.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240304120000;99980;120;3;280;8.200000;282.050000;273.950000;57;50000;1;mq;mq;40;2;1250;31;24;11;99620;mq;mq;1580;mq;mq;mq;mq;mq;mq;mq;mq;14.400000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;2;8;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240304120000;100830;-160;6;200;1.300000;302.950000;297.550000;73;20000;0;mq;mq;100;8;800;mq;mq;mq;100750;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;2.500000;4.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;1.000000;mq;mq;mq;mq;7;mq;660;8;mq;840;mq;mq;mq;mq;mq;mq;
71805;20240304120000;102370;240;3;360;9.200000;275.750000;275.450000;98;60000;0;mq;mq;100;7;150;mq;mq;mq;102280;mq;mq;-720;mq;mq;mq;mq;275.150000;mq;mq;13.600000;13.600000;-10;mq;mq;mq;mq;0.000000;0.200000;1.400000;6.400000;7.400000;mq;mq;mq;mq;2;mq;120;7;mq;600;8;mq;1920;mq;mq;mq;
78890;20240304120000;101600;150;3;50;10.600000;299.950000;293.550000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;-40;mq;298.550000;mq;301.950000;mq;mq;mq;mq;13.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240304120000;101730;170;3;60;9.600000;298.750000;291.950000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;-30;mq;296.450000;mq;302.450000;mq;mq;mq;15.400000;15.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240304120000;101680;180;3;310;0.600000;297.850000;295.550000;87;55270;mq;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;-40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240304120000;101630;150;3;80;7.800000;299.050000;293.650000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-40;mq;296.050000;mq;301.350000;mq;mq;mq;12.500000;12.500000;-10;mq;mq;mq;mq;0.000000;3.600000;3.800000;3.800000;8.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240304120000;101600;160;2;60;3.100000;296.350000;294.250000;88;60000;0;mq;mq;100;5;250;mq;mq;mq;101510;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;5.900000;8.800000;-10;mq;mq;mq;mq;0.800000;1.400000;2.800000;3.000000;8.500000;mq;mq;mq;mq;1;mq;210;5;mq;1170;8;mq;1680;mq;mq;mq;
81401;20240304120000;101350;210;1;50;2.000000;302.950000;297.150000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101290;mq;mq;-30;mq;296.150000;mq;306.750000;mq;mq;mq;4.600000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240304120000;101390;210;2;40;3.900000;301.950000;297.050000;75;29990;0;mq;mq;90;1;800;mq;mq;mq;101300;mq;mq;-20;295.850000;mq;mq;mq;296.450000;mq;mq;7.000000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;690;7;mq;2160;mq;mq;mq;mq;mq;mq;
81408;20240304120000;101340;190;1;10;1.900000;300.750000;296.950000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;-20;mq;296.350000;mq;304.550000;mq;mq;mq;3.100000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;25.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240304120000;101460;230;3;50;2.300000;299.250000;296.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100240;mq;mq;-10;mq;297.150000;mq;303.950000;mq;mq;mq;4.300000;4.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
